id,loan_amnt,term,int_rate,installment,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,total_pymnt
804708,7000, 60 months,14.79%,165.76,OWN,25200,Not Verified,Jul-11,Current,car,9599.82
797098,6000, 36 months,8.49%,189.38,RENT,71000,Not Verified,Jul-11,Fully Paid,debt_consolidation,6817.574796
804703,5000, 36 months,15.62%,174.85,MORTGAGE,80000,Not Verified,Jul-11,Fully Paid,home_improvement,5065.35
801912,5600, 36 months,16.49%,198.24,MORTGAGE,45000,Source Verified,Jul-11,Fully Paid,credit_card,6870.609228
793656,4000, 36 months,5.99%,121.67,MORTGAGE,69000,Not Verified,Jul-11,Fully Paid,other,4191.517979
804567,7800, 60 months,11.99%,173.47,RENT,40560,Source Verified,Jul-11,Charged Off,car,2627.25
804560,5300, 36 months,17.99%,191.59,RENT,36000,Source Verified,Jul-11,Fully Paid,debt_consolidation,6404.049737
804554,2000, 36 months,13.49%,67.87,RENT,89100,Not Verified,Jul-11,Fully Paid,major_purchase,2442.918987
804539,7500, 36 months,11.49%,247.29,MORTGAGE,102000,Source Verified,Jul-11,Fully Paid,medical,8902.199799
804512,5000, 36 months,12.99%,168.45,RENT,50000,Verified,Jul-11,Charged Off,other,324.83
804500,16000, 60 months,19.69%,421.15,OWN,95000,Not Verified,Jul-11,Fully Paid,debt_consolidation,24241.64
804490,10000, 36 months,16.89%,355.99,RENT,40000,Source Verified,Jul-11,Fully Paid,home_improvement,12815.17832
804412,15000, 60 months,17.49%,376.76,MORTGAGE,101741,Verified,Jul-11,Fully Paid,major_purchase,21571.19003
804350,4500, 36 months,12.99%,151.61,MORTGAGE,42000,Not Verified,Jul-11,Fully Paid,home_improvement,5457.571188
804338,12000, 36 months,10.59%,390.54,RENT,210000,Source Verified,Jul-11,Fully Paid,moving,13666.57632
804330,7500, 36 months,11.49%,247.29,RENT,48000,Not Verified,Jul-11,Fully Paid,other,8902.199799
804318,25000, 36 months,17.49%,897.43,RENT,69000,Verified,Jul-11,Fully Paid,debt_consolidation,31630.07465
804307,24000, 60 months,17.99%,609.32,RENT,78000,Verified,Jul-11,Current,debt_consolidation,35250.66
804308,13300, 60 months,11.99%,295.79,RENT,35000,Not Verified,Jul-11,Current,debt_consolidation,17121.41
760113,12800, 60 months,17.99%,324.97,RENT,31200,Not Verified,Jul-11,Fully Paid,house,19333.34
804260,20000, 36 months,10.99%,654.68,RENT,60000,Verified,Jul-11,Fully Paid,debt_consolidation,23562.52324
768596,20400, 60 months,13.99%,474.57,MORTGAGE,69218,Verified,Jul-11,Fully Paid,debt_consolidation,23267.03817
801591,12000, 36 months,10.99%,392.81,RENT,64500,Source Verified,Jul-11,Fully Paid,debt_consolidation,14141.06584
804186,14000, 60 months,22.11%,387.55,MORTGAGE,50000,Source Verified,Jul-11,Charged Off,other,6158.76
804184,15000, 60 months,10.99%,326.07,MORTGAGE,60000,Not Verified,Jul-11,Fully Paid,other,19547.08003
804073,3000, 60 months,22.11%,83.05,OWN,17652,Source Verified,Jul-11,Charged Off,other,498.49
804070,7000, 36 months,6.99%,216.11,OWN,29112,Not Verified,Jul-11,Fully Paid,debt_consolidation,7736.31125
804030,20000, 36 months,7.49%,622.04,RENT,50000,Not Verified,Jul-11,Fully Paid,major_purchase,22144.55499
803977,6000, 36 months,5.42%,180.96,MORTGAGE,42000,Not Verified,Jul-11,Fully Paid,car,6514.525512
799594,25000, 36 months,10.59%,813.63,MORTGAGE,70000,Verified,Jul-11,Fully Paid,debt_consolidation,28251.56292
803921,18500, 36 months,7.49%,575.39,OWN,35000,Not Verified,Jul-11,Fully Paid,debt_consolidation,20349.68374
803991,6000, 36 months,15.23%,208.67,RENT,33000,Source Verified,Jul-11,Fully Paid,moving,7512.047487
802652,14000, 36 months,7.49%,435.43,MORTGAGE,89000,Verified,Jul-11,Fully Paid,other,15675.18875
803516,10000, 36 months,16.49%,354,OWN,60000,Source Verified,Jul-11,Fully Paid,debt_consolidation,12691.44164
803960,3650, 36 months,11.99%,121.22,MORTGAGE,105000,Not Verified,Jul-11,Fully Paid,debt_consolidation,4189.874173
803956,6400, 36 months,20.62%,239.88,RENT,44000,Verified,Jul-11,Fully Paid,debt_consolidation,8565.780103
803881,8450, 36 months,10.99%,276.61,MORTGAGE,50000,Not Verified,Jul-11,Fully Paid,debt_consolidation,9957.62683
803822,20000, 36 months,11.99%,664.2,RENT,90000,Not Verified,Jul-11,Fully Paid,debt_consolidation,23732.57823
803831,8000, 36 months,5.99%,243.34,RENT,56000,Not Verified,Jul-11,Fully Paid,debt_consolidation,8514.594196
803805,20000, 60 months,22.48%,557.86,RENT,60000,Source Verified,Jul-11,Charged Off,debt_consolidation,2547.39
803783,6000, 36 months,13.49%,203.59,MORTGAGE,48000,Source Verified,Jul-11,Fully Paid,major_purchase,7328.918454
802785,4800, 36 months,10.99%,157.13,RENT,26004,Not Verified,Jul-11,Fully Paid,debt_consolidation,5656.387837
803745,10000, 36 months,5.42%,301.6,MORTGAGE,90000,Not Verified,Jul-11,Fully Paid,credit_card,10808.70895
803734,6000, 36 months,10.99%,196.41,MORTGAGE,105000,Not Verified,Jul-11,Fully Paid,home_improvement,7070.500841
783506,22000, 60 months,10.99%,478.23,RENT,70000,Verified,Jul-11,Fully Paid,debt_consolidation,24818.99084
799149,9000, 36 months,10.59%,292.91,MORTGAGE,72396,Not Verified,Jul-11,Fully Paid,debt_consolidation,9232.921598
803702,11075, 36 months,13.49%,375.78,MORTGAGE,55000,Source Verified,Jul-11,Fully Paid,credit_card,13346.31729
794101,20375, 60 months,10.99%,442.91,MORTGAGE,50000,Verified,Jul-11,Charged Off,debt_consolidation,5870.41
789774,22500, 36 months,10.99%,736.52,OWN,92000,Verified,Jul-11,Fully Paid,wedding,22961.67078
803608,12000, 60 months,20.99%,324.58,MORTGAGE,89000,Not Verified,Jul-11,Current,debt_consolidation,18774.42
803544,7200, 36 months,14.79%,248.86,MORTGAGE,42000,Source Verified,Jul-11,Fully Paid,other,8940.519144
803612,5000, 36 months,15.23%,173.9,RENT,50000,Source Verified,Jul-11,Charged Off,small_business,5648.2
774287,23500, 60 months,15.23%,561.91,MORTGAGE,73000,Verified,Jul-11,Current,debt_consolidation,32470
803600,3000, 36 months,5.99%,91.26,RENT,66000,Source Verified,Jul-11,Fully Paid,car,3174.41725
803593,2100, 36 months,15.23%,73.04,RENT,87000,Verified,Jul-11,Fully Paid,major_purchase,2629.165597
803572,1600, 36 months,16.89%,56.96,RENT,39000,Not Verified,Jul-11,Charged Off,debt_consolidation,629
803560,20000, 60 months,13.49%,460.1,MORTGAGE,49200,Not Verified,Jul-11,Fully Paid,other,26907.35
803561,14000, 60 months,13.49%,322.07,MORTGAGE,115132,Not Verified,Jul-11,Fully Paid,debt_consolidation,17936.59412
803553,17950, 36 months,11.99%,596.12,MORTGAGE,113000,Verified,Jul-11,Fully Paid,credit_card,21401.56042
803555,18000, 60 months,10.99%,391.28,RENT,52000,Source Verified,Jul-11,Fully Paid,credit_card,22233.9935
788797,35000, 60 months,11.49%,627.75,MORTGAGE,140967,Verified,Jul-11,Fully Paid,home_improvement,30391.15792
801985,9600, 60 months,18.79%,247.93,MORTGAGE,60000,Not Verified,Jul-11,Fully Paid,debt_consolidation,13533.78577
803452,24250, 60 months,12.99%,551.64,MORTGAGE,1.00E+05,Verified,Jul-11,Current,wedding,31946.05
803406,7800, 36 months,10.99%,255.33,MORTGAGE,74000,Not Verified,Jul-11,Fully Paid,wedding,9110.413164
803393,13000, 60 months,10.99%,282.59,MORTGAGE,78204,Not Verified,Jul-11,Fully Paid,home_improvement,15928.57776
803369,2000, 36 months,10.59%,65.09,MORTGAGE,28800,Not Verified,Jul-11,Fully Paid,home_improvement,2343.231376
803352,6000, 36 months,5.42%,180.96,MORTGAGE,60000,Source Verified,Jul-11,Fully Paid,home_improvement,6514.520633
803335,10000, 36 months,8.49%,315.63,MORTGAGE,130000,Verified,Jul-11,Fully Paid,major_purchase,11360.42366
803294,10875, 60 months,18.39%,278.47,MORTGAGE,104000,Not Verified,Jul-11,Charged Off,debt_consolidation,5737.88
803221,7875, 36 months,11.99%,261.53,MORTGAGE,55500,Verified,Jul-11,Fully Paid,debt_consolidation,9414.868044
798434,5000, 60 months,18.79%,129.13,RENT,35000,Source Verified,Jul-11,Charged Off,other,128.44
790084,12000, 60 months,12.99%,272.98,RENT,36000,Source Verified,Jul-11,Fully Paid,debt_consolidation,15505.02782
803241,7600, 36 months,10.99%,248.78,RENT,28000,Source Verified,Jul-11,Fully Paid,debt_consolidation,8590.443887
803158,7350, 60 months,17.99%,186.61,MORTGAGE,36000,Source Verified,Jul-11,Fully Paid,small_business,8592.740766
420363,8000, 36 months,10.99%,261.88,RENT,41000,Not Verified,Jul-11,Fully Paid,debt_consolidation,8708.271807
800944,15000, 36 months,7.49%,466.53,RENT,40000,Not Verified,Jul-11,Fully Paid,debt_consolidation,16794.85415
803217,4000, 36 months,5.99%,121.67,MORTGAGE,51000,Not Verified,Jul-11,Fully Paid,small_business,4380.105313
803178,12175, 60 months,12.99%,276.96,MORTGAGE,27600,Verified,Jul-11,Charged Off,other,4311.69
803192,4300, 36 months,7.49%,133.74,RENT,60000,Not Verified,Jul-11,Fully Paid,debt_consolidation,4751.676807
802078,7000, 60 months,15.23%,167.38,RENT,51000,Source Verified,Jul-11,Fully Paid,other,9712.580008
803159,16350, 60 months,11.49%,359.5,RENT,49200,Verified,Jul-11,Fully Paid,debt_consolidation,20462.48727
803146,1500, 36 months,5.99%,45.63,RENT,55000,Not Verified,Jul-11,Fully Paid,other,1642.527004
803115,26000, 36 months,8.49%,820.64,MORTGAGE,114000,Verified,Jul-11,Fully Paid,debt_consolidation,29542.85637
803127,7000, 36 months,5.99%,212.93,RENT,35000,Not Verified,Jul-11,Fully Paid,debt_consolidation,7508.402271
800317,20000, 60 months,10.59%,430.78,MORTGAGE,93000,Verified,Jul-11,Fully Paid,other,25577.21
794789,16500, 60 months,16.89%,409.1,MORTGAGE,50004,Verified,Jul-11,Fully Paid,debt_consolidation,24469.99996
803053,4500, 36 months,8.49%,142.04,RENT,55000,Not Verified,Jul-11,Fully Paid,credit_card,4873.026042
803070,6400, 36 months,11.49%,211.02,RENT,30500,Source Verified,Jul-11,Fully Paid,vacation,7596.549225
803056,11725, 60 months,17.49%,294.5,RENT,88000,Not Verified,Jul-11,Charged Off,debt_consolidation,7325.67
802678,20000, 36 months,13.49%,678.61,RENT,84000,Verified,Jul-11,Fully Paid,debt_consolidation,22348.3949
802641,15000, 60 months,19.29%,391.51,RENT,50000,Verified,Jul-11,Fully Paid,credit_card,21710.40945
803027,25000, 36 months,17.99%,903.69,MORTGAGE,72400,Verified,Jul-11,Fully Paid,debt_consolidation,27769.5909
802967,3000, 36 months,11.49%,98.92,MORTGAGE,90000,Source Verified,Jul-11,Fully Paid,credit_card,3560.852952
802992,4900, 36 months,7.49%,152.4,MORTGAGE,118443,Not Verified,Jul-11,Fully Paid,home_improvement,5486.318173
802988,1000, 36 months,10.59%,32.55,MORTGAGE,38000,Not Verified,Jul-11,Charged Off,medical,162.05
802950,25000, 60 months,15.23%,597.78,RENT,60000,Verified,Jul-11,Charged Off,debt_consolidation,19475.95
802942,3500, 36 months,5.99%,106.47,MORTGAGE,44000,Not Verified,Jul-11,Fully Paid,major_purchase,3832.563008
802936,18000, 60 months,21.74%,494.49,RENT,36000,Verified,Jul-11,Charged Off,small_business,20542.44
802932,6500, 36 months,5.99%,197.72,MORTGAGE,68000,Not Verified,Jul-11,Fully Paid,home_improvement,7117.650316
798531,3000, 36 months,6.99%,92.62,RENT,48000,Not Verified,Jul-11,Fully Paid,car,3334.223173
802685,8000, 36 months,10.59%,260.36,MORTGAGE,50000,Not Verified,Jul-11,Fully Paid,other,9076.174889
802900,10000, 36 months,7.49%,311.02,MORTGAGE,56000,Not Verified,Jul-11,Fully Paid,credit_card,11196.56943
801744,25000, 60 months,13.99%,419.9,MORTGAGE,85000,Verified,Jul-11,Fully Paid,home_improvement,22919.56734
802834,10600, 36 months,12.99%,357.11,RENT,65600,Not Verified,Jul-11,Fully Paid,credit_card,12778.03831
801794,9000, 36 months,15.62%,314.73,MORTGAGE,72000,Source Verified,Jul-11,Fully Paid,debt_consolidation,10228.4855
802810,10000, 36 months,7.49%,311.02,OWN,141000,Not Verified,Jul-11,Fully Paid,home_improvement,11196.56943
800353,3200, 36 months,11.99%,106.28,RENT,31200,Source Verified,Jul-11,Fully Paid,car,3434.909098
802767,3200, 36 months,9.99%,103.24,RENT,40000,Not Verified,Jul-11,Charged Off,vacation,2910.8
802757,9000, 36 months,9.99%,290.37,RENT,36000,Not Verified,Jul-11,Fully Paid,debt_consolidation,10453.00385
802748,15000, 60 months,16.89%,371.91,RENT,125000,Not Verified,Jul-11,Fully Paid,debt_consolidation,20808.71126
802724,10000, 36 months,9.99%,322.63,MORTGAGE,45000,Not Verified,Jul-11,Fully Paid,wedding,11575.49985
798278,2275, 36 months,7.49%,70.76,MORTGAGE,65000,Source Verified,Jul-11,Fully Paid,debt_consolidation,2449.907104
801410,8000, 36 months,10.99%,261.88,RENT,30000,Not Verified,Jul-11,Fully Paid,debt_consolidation,9378.953443
802683,3925, 36 months,9.99%,126.64,OWN,36000,Not Verified,Jul-11,Fully Paid,major_purchase,4558.634065
802656,5200, 36 months,16.49%,184.08,MORTGAGE,110000,Verified,Jul-11,Fully Paid,home_improvement,6626.742134
802586,4600, 36 months,13.99%,157.2,RENT,24000,Source Verified,Jul-11,Fully Paid,debt_consolidation,5426.464295
802621,7500, 36 months,10.99%,245.51,RENT,50000,Not Verified,Jul-11,Fully Paid,debt_consolidation,8838.142088
795166,3000, 36 months,5.42%,90.48,MORTGAGE,48000,Verified,Jul-11,Fully Paid,home_improvement,3190.073382
802591,15000, 60 months,9.99%,318.64,MORTGAGE,37000,Not Verified,Jul-11,Fully Paid,other,16175.00621
801643,1200, 36 months,10.99%,39.29,MORTGAGE,65000,Not Verified,Jul-11,Fully Paid,credit_card,1356.396074
802561,9500, 36 months,16.49%,336.3,RENT,75000,Source Verified,Jul-11,Fully Paid,medical,12106.54889
801400,22750, 60 months,17.99%,577.58,RENT,40000,Verified,Jul-11,Fully Paid,debt_consolidation,25687.33058
802539,28000, 60 months,19.29%,730.82,RENT,58000,Verified,Jul-11,Fully Paid,credit_card,43246.92983
802401,35000, 36 months,20.25%,1305.19,RENT,120366.05,Verified,Jul-11,Charged Off,debt_consolidation,23396.48
802536,11375, 36 months,10.99%,372.35,MORTGAGE,157124,Not Verified,Jul-11,Charged Off,home_improvement,10172.66
801137,10000, 60 months,13.49%,230.05,RENT,50000,Not Verified,Jul-11,Fully Paid,debt_consolidation,13793.84
802521,28200, 60 months,21.36%,768.63,RENT,62000,Verified,Jul-11,Fully Paid,debt_consolidation,41564.78724
801139,10000, 36 months,9.99%,322.63,MORTGAGE,44000,Source Verified,Jul-11,Fully Paid,debt_consolidation,11614.46797
802509,13075, 60 months,11.99%,290.79,MORTGAGE,87500,Verified,Jul-11,Current,debt_consolidation,16831.33
802424,4400, 36 months,5.99%,133.84,OWN,48000,Not Verified,Jul-11,Fully Paid,major_purchase,4818.105855
802201,4275, 36 months,15.99%,150.28,MORTGAGE,54500,Not Verified,Jul-11,Fully Paid,home_improvement,5356.188342
801073,2500, 60 months,10.99%,54.35,RENT,33600,Not Verified,Jul-11,Current,car,3145.48
802075,5000, 36 months,15.23%,173.9,MORTGAGE,48996,Not Verified,Jul-11,Fully Paid,debt_consolidation,6259.962264
801335,9000, 60 months,12.99%,204.74,MORTGAGE,48000,Verified,Jul-11,Fully Paid,debt_consolidation,9566.875468
802435,18325, 36 months,7.49%,569.94,MORTGAGE,159960,Source Verified,Jul-11,Fully Paid,debt_consolidation,20517.73101
802068,12000, 60 months,19.69%,315.87,MORTGAGE,63996,Not Verified,Jul-11,Charged Off,home_improvement,16879.03
802351,6200, 60 months,17.49%,155.73,RENT,41600,Source Verified,Jul-11,Current,debt_consolidation,8999.79
802377,25000, 60 months,19.69%,658.05,MORTGAGE,68590,Verified,Jul-11,Fully Paid,home_improvement,29716.709
802368,2200, 36 months,9.99%,70.98,RENT,80000,Not Verified,Jul-11,Fully Paid,debt_consolidation,2459.871346
802007,10000, 60 months,12.99%,227.48,RENT,50004,Source Verified,Jul-11,Fully Paid,debt_consolidation,13422.45
802348,16000, 60 months,11.99%,355.84,RENT,32000,Verified,Jul-11,Charged Off,debt_consolidation,4624.53
802321,6000, 36 months,6.99%,185.24,MORTGAGE,65000,Source Verified,Jul-11,Fully Paid,car,6644.489227
802247,4500, 36 months,10.99%,147.31,RENT,20400,Not Verified,Jul-11,Fully Paid,major_purchase,5302.85959
802073,5600, 36 months,10.59%,182.26,RENT,50004,Not Verified,Jul-11,Fully Paid,major_purchase,6560.998583
802269,6000, 36 months,8.49%,189.38,RENT,30000,Not Verified,Jul-11,Fully Paid,debt_consolidation,6701.029768
780250,17000, 36 months,10.59%,553.27,RENT,90000,Verified,Jul-11,Fully Paid,debt_consolidation,19879.60517
801373,4000, 36 months,12.99%,134.76,RENT,39996,Source Verified,Jul-11,Fully Paid,major_purchase,4167.55897
802260,7000, 36 months,15.99%,246.07,RENT,44000,Source Verified,Jul-11,Fully Paid,debt_consolidation,8172.493481
802236,22000, 60 months,13.49%,506.11,MORTGAGE,59000,Verified,Jul-11,Current,credit_card,29280.76
802248,5775, 36 months,9.99%,186.32,MORTGAGE,83000,Not Verified,Jul-11,Fully Paid,vacation,6707.348466
802200,35000, 60 months,18.79%,903.88,OWN,130000,Verified,Jul-11,Fully Paid,debt_consolidation,48278.91467
802002,10000, 60 months,19.29%,261.01,MORTGAGE,84996,Not Verified,Jul-11,Current,other,15118.43
799468,10150, 36 months,11.99%,337.08,RENT,69000,Source Verified,Jul-11,Fully Paid,credit_card,11412.96872
802214,5000, 36 months,12.99%,168.45,MORTGAGE,40000,Not Verified,Jul-11,Fully Paid,other,5773.85076
802173,12000, 36 months,11.49%,395.66,MORTGAGE,72000,Verified,Jul-11,Fully Paid,debt_consolidation,13893.95609
802220,4000, 36 months,11.49%,131.89,RENT,25200,Not Verified,Jul-11,Fully Paid,other,4747.826411
802185,3000, 36 months,5.42%,90.48,MORTGAGE,58000,Source Verified,Jul-11,Fully Paid,home_improvement,3167.702637
801464,15000, 60 months,9.99%,318.64,MORTGAGE,75000,Not Verified,Jul-11,Fully Paid,debt_consolidation,19090.84002
801873,1500, 36 months,15.99%,52.73,RENT,36996,Not Verified,Jul-11,Fully Paid,debt_consolidation,1876.837551
729375,18000, 36 months,11.99%,597.78,MORTGAGE,125000,Source Verified,Jul-11,Fully Paid,debt_consolidation,21231.20935
802151,13000, 36 months,10.99%,425.55,RENT,75000,Verified,Jul-11,Fully Paid,debt_consolidation,15281.19237
797670,15000, 36 months,6.99%,463.09,MORTGAGE,109000,Not Verified,Jul-11,Fully Paid,medical,16671.15512
801027,15000, 60 months,16.89%,371.91,MORTGAGE,89004,Verified,Jul-11,Charged Off,debt_consolidation,16753.18
771558,15000, 36 months,5.99%,456.27,MORTGAGE,53000,Source Verified,Jul-11,Fully Paid,debt_consolidation,16425.36995
802097,3000, 36 months,7.49%,93.31,RENT,30000,Not Verified,Jul-11,Fully Paid,other,3358.953926
802098,2400, 36 months,14.79%,82.96,RENT,26400,Not Verified,Jul-11,Fully Paid,debt_consolidation,2986.118834
801839,9600, 36 months,5.99%,292.01,MORTGAGE,87292,Verified,Jul-11,Fully Paid,major_purchase,10320.77618
801918,24000, 60 months,15.99%,485.04,MORTGAGE,93000,Verified,Jul-11,Fully Paid,other,28737.20997
801883,20000, 60 months,14.79%,379.47,RENT,83004,Verified,Jul-11,Fully Paid,other,22491.06999
801934,29100, 36 months,12.99%,980.36,MORTGAGE,52000,Verified,Jul-11,Charged Off,small_business,14821.09
786687,9650, 60 months,10.99%,209.77,MORTGAGE,110000,Not Verified,Jul-11,Fully Paid,debt_consolidation,12171.69334
801915,12000, 60 months,13.99%,279.16,MORTGAGE,95000,Not Verified,Jul-11,Current,credit_card,16170.2
798764,20000, 60 months,10.59%,430.78,OWN,36000,Not Verified,Jul-11,Charged Off,debt_consolidation,20860.9
801864,10800, 36 months,7.49%,335.9,RENT,119000,Not Verified,Jul-11,Fully Paid,credit_card,12069.4855
801852,2700, 36 months,20.62%,101.2,RENT,15600,Not Verified,Jul-11,Fully Paid,debt_consolidation,3627.258741
801853,12000, 36 months,10.99%,392.81,RENT,56755,Verified,Jul-11,Fully Paid,other,14141.06583
801857,4200, 36 months,7.49%,130.63,MORTGAGE,38400,Not Verified,Jul-11,Fully Paid,other,4702.552401
801761,12025, 36 months,13.49%,408.02,MORTGAGE,1.00E+05,Verified,Jul-11,Fully Paid,debt_consolidation,14294.66426
801843,3200, 36 months,7.49%,99.53,RENT,42500,Not Verified,Jul-11,Fully Paid,debt_consolidation,3582.887005
790363,8500, 36 months,9.99%,274.24,RENT,42000,Not Verified,Jul-11,Fully Paid,debt_consolidation,9872.271787
801657,12000, 60 months,16.49%,294.96,RENT,70000,Not Verified,Jul-11,Fully Paid,other,17649.18997
801357,25000, 36 months,14.79%,864.07,MORTGAGE,192000,Verified,Jul-11,Fully Paid,debt_consolidation,28674.08346
